81,18711,1064236591,1052224146,3199982152,3199982152
81,18725,1051465631,1064377117,3214749505,3214749505
81,18739,0,0,0,0
81,18753,1064847284,1048154969,3195805038,3195805038
81,18795,3211210784,3202081880,1055082640,1076668105
81,18809,1065228750,1039728796,3187252919,3187252919
81,18823,1065353071,3146269982,3172504062,3172504062
81,18837,1065325865,1030343164,3177835143,3177835143
81,18851,1064695905,1049487638,3195929571,3195929571
81,18865,3212827135,3171645289,1024163456,1078387169
81,18879,1063940902,3201146167,1052920620,1052920620
81,18907,3205809407,1062229468,3212009396,1082323940
81,18921,1060107598,1060761944,3208795246,3208795246
81,18949,0,0,3214917102,1082947433
81,18963,1065089819,1043643619,3183482497,3183482497
81,18977,3212768818,3182969907,1035502624,1078152122
81,18991,1064406701,3198782092,1051894650,1051894650
81,19005,1063775477,3201876795,1054855908,1054855908
81,19019,1064548337,3197939328,1053615563,1053615563
81,19033,1060981789,3207354398,1060966884,1060966884
81,19047,0,0,3206156048,1081054111
82,16975,0,0,0,0
82,16989,3208486902,3207330776,1060934968,1075440269
82,17017,1065321803,1031440568,3182828666,3182828666
82,17031,3208892571,1059382991,3207802148,1081465636
82,17073,1061183962,1059644617,3206456260,1081129164
82,17087,3202919368,3211004450,1066184174,1073920228
82,17101,1063597749,3202613869,1055674236,1055674236
82,17115,1065256651,3185273528,1037817532,1037817532
82,17143,3208578041,1059745817,3207127436,1081296958
82,17213,0,0,3215610993,3215610993
82,17227,1065314247,3180036429,3173304960,3173304960
82,17269,1064703997,3196914996,1049552461,1049552461
82,17283,0,0,1030179520,1078293168
82,17297,1065331037,3176303535,1028825970,1028825970
82,17311,1060598792,3207761249,1061525671,1061525671
82,17339,1065290634,3182475857,1035006631,1035006631
82,17353,3212446562,1046189912,3193786208,1079436497
82,17367,1064705241,1049422664,3197027076,3197027076
82,17395,1063705489,1054688913,3199391118,3199391118
82,17423,1065215872,3187851820,1040391633,1040391633
82,17451,3204381615,1063124682,3212154948,1082342134
82,17465,0,0,1064572204,1074530960
82,17479,1065352349,1009158107,1019085245,1019085245
82,17493,3212400899,1046997999,3194614688,1079488277
82,17507,1064734486,3196699504,1048789749,1048789749
82,17535,0,0,3180078112,1078817020
82,17549,1065205903,3188156043,1033337885,1033337885
82,17563,1062765634,3205011143,1058018103,1058018103
82,17577,0,0,3192801856,1079374975
82,17591,1065322599,1031231493,3178725009,3178725009
82,17605,0,0,3172230144,1078681963
82,17619,0,0,3198117824,1079835859
82,17647,1064643044,3197330248,1048935419,1048935419
82,17675,1062221314,3205820815,1058993870,1058993870
82,17689,1062699564,1057631380,3205296736,3205296736
82,17717,0,0,3156787317,3156787317
82,17731,3211934656,3198526284,1051241504,1077148247
82,17745,1065255567,3185353712,1037898184,1037898184
82,17773,1064928055,1046810932,3193742833,3193742833
82,17787,1064943600,1046537387,3194142166,3194142166
82,17801,3211245210,1054452550,3199373080,1079992766
82,17815,1063775260,1054394076,3202340582,3202340582
82,17829,0,0,1044657256,1044657256
82,17843,3199596027,3211741601,1067093539,1073189267
82,17871,1063340012,3203608283,1057147503,1057147503
82,17885,3211766550,1051980308,3199721320,1080036296
82,17899,0,0,1033829600,1078204404
82,17913,3212079368,1050156058,3197792504,1079795194
82,17941,3208594857,3207210590,1060773416,1075480657
82,17955,1062927313,3204749573,1057710594,1057710594
82,17969,3207895255,1060466895,3210034784,1082023795
82,17983,1064764490,3196481887,1049102768,1049102768
82,17997,1064771730,1048944856,3189535516,3189535516
82,18011,1063591723,1055154430,3203184927,3203184927
82,18025,1065353179,990476865,1028286161,1028286161
82,18039,1065353201,3131916671,984433027,984433027
82,18053,0,0,1058641384,1076013665
82,18067,0,0,3211998724,3211998724
82,18081,3210019279,1057882110,3205924436,1080996208
82,18095,1064079707,3200494464,1053345462,1053345462
82,18109,1063016169,1057117458,3205507067,3205507067
82,18123,1064932121,1046739886,3194349806,3194349806
82,18137,1060469416,3207892722,1062947854,1062947854
82,18165,1065038988,3192209914,1044807584,1044807584
82,18179,3209200653,3206489844,1059831768,1075716069
82,18193,0,0,3187461728,1079047758
82,18207,1065315945,3179835341,1041660328,1041660328
82,18221,3212833397,3165030369,1017547520,1078444741
82,18235,1065350986,3162870029,1042756850,1042756850
82,18249,3211898718,3198734278,1051461568,1077120739
82,18277,0,0,1066038668,1066038668
82,18291,0,0,3212938494,1082452781
82,18305,1064538246,1050518254,3199588946,3199588946
82,18319,1064704445,3196911873,1049549212,1049549212
82,18333,1062974188,1057188036,3205427082,3205427082
82,18347,1062072801,1058541507,3206730129,3206730129
82,18361,0,0,1059181012,1075878758
82,18375,0,0,1066946469,1066946469
82,18389,0,0,3205633594,3205633594
82,18403,0,0,0,0
82,18417,1064461375,3198465456,1052465870,1052465870
82,18431,1065314697,1032499983,3179990594,3179990594
82,18445,3203903607,3210743002,1065905532,1074059549
82,18459,0,0,3205239980,1080825094
82,18473,3212835424,1012306576,3159790848,1078584944
82,18501,1059297762,1061480217,3210781856,3210781856
82,18515,1062165027,3205899024,1058780679,1058780679
82,18529,1065203951,1040730711,3188240943,3188240943
82,18543,3212165258,3197069829,1049713640,1077339230
82,18557,1065225457,3187426065,1039984510,1039984510
82,18571,0,0,1068614609,1071668197
82,18585,1062677262,1057666070,3205666107,3205666107
82,18599,0,0,1048735826,1077461457
82,18613,3211122970,1054961871,3202970120,1080442396
82,18627,1064781048,3196359284,1050708719,1050708719
82,18641,3212085584,3197599658,1050266920,1077270070
82,18655,0,0,1058446382,1058446382
82,18697,0,0,1045470576,1077675524
82,18711,1064236591,1052224146,3199982152,3199982152
82,18725,1051465631,1064377117,3214749505,3214749505
82,18739,0,0,0,0
82,19061,3212578163,3191022031,1043599104,1077792491
82,18795,3211210784,3202081880,1055082640,1076668105
82,18809,1065228750,1039728796,3187252919,3187252919
82,18823,1065330557,3176451755,998786360,998786360
82,18837,1065325865,1030343164,3177835143,3177835143
82,18851,1064444461,1051080863,3197094679,3197094679
82,18865,3212827135,3171645289,1024163456,1078387169
82,18879,1063580878,3202681518,1054053842,1054053842
82,18907,3205809407,1062229468,3212009396,1082323940
